service_code,service_name,zone_label,country_codes,min_weight,max_weight,max_length,max_width,max_height,rate,currency,transit_days,domicile,international
PPND,PostNL Parcel Benelux - No sign,Benelux,"NL,BE",10.0,20.0,120,60,60,0.0,EUR,1-2,false,true
PPND,PostNL Parcel Benelux - No sign,Benelux,"NL,BE",20.0,30.0,120,60,60,0.0,EUR,1-2,false,true
PPNDS,PostNL Parcel Benelux - Sign,Benelux,"NL,BE",0.01,2.0,120,60,60,0.0,EUR,1-2,false,true
PPNDS,PostNL Parcel Benelux - Sign,Benelux,"NL,BE",2.0,5.0,120,60,60,0.0,EUR,1-2,false,true
PPNDS,PostNL Parcel Benelux - Sign,Benelux,"NL,BE",5.0,10.0,120,60,60,0.0,EUR,1-2,false,true
PPNDS,PostNL Parcel Benelux - Sign,Benelux,"NL,BE",10.0,20.0,120,60,60,0.0,EUR,1-2,false,true
PPNDS,PostNL Parcel Benelux - Sign,Benelux,"NL,BE",20.0,30.0,120,60,60,0.0,EUR,1-2,false,true
PPHD,PostNL Parcel Benelux - No sign No neighbor,Benelux,"NL,BE",0.01,2.0,120,60,60,0.0,EUR,1-2,false,true
PPHD,PostNL Parcel Benelux - No sign No neighbor,Benelux,"NL,BE",2.0,5.0,120,60,60,0.0,EUR,1-2,false,true
PPHD,PostNL Parcel Benelux - No sign No neighbor,Benelux,"NL,BE",5.0,10.0,120,60,60,0.0,EUR,1-2,false,true
PPHD,PostNL Parcel Benelux - No sign No neighbor,Benelux,"NL,BE",10.0,20.0,120,60,60,0.0,EUR,1-2,false,true
PPHD,PostNL Parcel Benelux - No sign No neighbor,Benelux,"NL,BE",20.0,30.0,120,60,60,0.0,EUR,1-2,false,true
PPHDS,PostNL Parcel Benelux - Sign No neighbor,Benelux,"NL,BE",0.01,2.0,120,60,60,0.0,EUR,1-2,false,true
PPHDS,PostNL Parcel Benelux - Sign No neighbor,Benelux,"NL,BE",2.0,5.0,120,60,60,0.0,EUR,1-2,false,true
PPHDS,PostNL Parcel Benelux - Sign No neighbor,Benelux,"NL,BE",5.0,10.0,120,60,60,0.0,EUR,1-2,false,true
PPHDS,PostNL Parcel Benelux - Sign No neighbor,Benelux,"NL,BE",10.0,20.0,120,60,60,0.0,EUR,1-2,false,true
PPHDS,PostNL Parcel Benelux - Sign No neighbor,Benelux,"NL,BE",20.0,30.0,120,60,60,0.0,EUR,1-2,false,true
PPLUP,PostNL Parcel Benelux - UPU,Benelux,"NL,BE",0.01,2.0,120,60,60,0.0,EUR,1-2,false,true
PPLUP,PostNL Parcel Benelux - UPU,Benelux,"NL,BE",2.0,5.0,120,60,60,0.0,EUR,1-2,false,true
PPLUP,PostNL Parcel Benelux - UPU,Benelux,"NL,BE",5.0,10.0,120,60,60,0.0,EUR,1-2,false,true
PPLUP,PostNL Parcel Benelux - UPU,Benelux,"NL,BE",10.0,20.0,120,60,60,0.0,EUR,1-2,false,true
PPLUP,PostNL Parcel Benelux - UPU,Benelux,"NL,BE",20.0,30.0,120,60,60,0.0,EUR,1-2,false,true
PPLGE,PostNL Parcel GlobalPack EMS,Worldwide,,0.01,2.0,120,60,60,0.0,EUR,3-7,false,true
PPLGE,PostNL Parcel GlobalPack EMS,Worldwide,,2.0,5.0,120,60,60,0.0,EUR,3-7,false,true
PPLGE,PostNL Parcel GlobalPack EMS,Worldwide,,5.0,10.0,120,60,60,0.0,EUR,3-7,false,true
PPLGE,PostNL Parcel GlobalPack EMS,Worldwide,,10.0,20.0,120,60,60,0.0,EUR,3-7,false,true
PPLGE,PostNL Parcel GlobalPack EMS,Worldwide,,20.0,30.0,120,60,60,0.0,EUR,3-7,false,true
PPLGU,PostNL Parcel GlobalPack UPU,Worldwide,,0.01,2.0,120,60,60,0.0,EUR,5-10,false,true
PPLGU,PostNL Parcel GlobalPack UPU,Worldwide,,2.0,5.0,120,60,60,0.0,EUR,5-10,false,true
PPLGU,PostNL Parcel GlobalPack UPU,Worldwide,,5.0,10.0,120,60,60,0.0,EUR,5-10,false,true
PPLGU,PostNL Parcel GlobalPack UPU,Worldwide,,10.0,20.0,120,60,60,0.0,EUR,5-10,false,true
PPLGU,PostNL Parcel GlobalPack UPU,Worldwide,,20.0,30.0,120,60,60,0.0,EUR,5-10,false,true
PPLEP,PostNL Parcel EPG,EU,,0.01,2.0,120,60,60,0.0,EUR,3-7,false,true
PPLEP,PostNL Parcel EPG,EU,,2.0,5.0,120,60,60,0.0,EUR,3-7,false,true
PPLEP,PostNL Parcel EPG,EU,,5.0,10.0,120,60,60,0.0,EUR,3-7,false,true
PPLEP,PostNL Parcel EPG,EU,,10.0,20.0,120,60,60,0.0,EUR,3-7,false,true
PPLEP,PostNL Parcel EPG,EU,,20.0,30.0,120,60,60,0.0,EUR,3-7,false,true
PPNEU,PostNL Parcel EPG NonEU,Non-EU,,0.01,2.0,120,60,60,0.0,EUR,5-10,false,true
PPNEU,PostNL Parcel EPG NonEU,Non-EU,,2.0,5.0,120,60,60,0.0,EUR,5-10,false,true
PPNEU,PostNL Parcel EPG NonEU,Non-EU,,5.0,10.0,120,60,60,0.0,EUR,5-10,false,true
PPNEU,PostNL Parcel EPG NonEU,Non-EU,,10.0,20.0,120,60,60,0.0,EUR,5-10,false,true
PPNEU,PostNL Parcel EPG NonEU,Non-EU,,20.0,30.0,120,60,60,0.0,EUR,5-10,false,true
PPLLW,PostNL Lightweight China,China,CN,0.01,0.5,,,,0.0,EUR,10-21,false,true
PPLLW,PostNL Lightweight China,China,CN,0.5,1.0,,,,0.0,EUR,10-21,false,true
PPLLW,PostNL Lightweight China,China,CN,1.0,1.5,,,,0.0,EUR,10-21,false,true
PPLLW,PostNL Lightweight China,China,CN,1.5,2.0,,,,0.0,EUR,10-21,false,true
PPLCS,PostNL Collect Service,Worldwide,,0.01,2.0,,,,0.0,EUR,3-7,false,true
PPLCS,PostNL Collect Service,Worldwide,,2.0,5.0,,,,0.0,EUR,3-7,false,true
PPLCS,PostNL Collect Service,Worldwide,,5.0,10.0,,,,0.0,EUR,3-7,false,true
PPLCS,PostNL Collect Service,Worldwide,,10.0,20.0,,,,0.0,EUR,3-7,false,true
PPLCS,PostNL Collect Service,Worldwide,,20.0,30.0,,,,0.0,EUR,3-7,false,true
RM24,Royal Mail Tracked 24 - No sign,United Kingdom,GB,0.01,1.0,,,,0.0,GBP,1,true,false
RM24,Royal Mail Tracked 24 - No sign,United Kingdom,GB,1.0,2.0,,,,0.0,GBP,1,true,false
RM24,Royal Mail Tracked 24 - No sign,United Kingdom,GB,2.0,5.0,,,,0.0,GBP,1,true,false
RM24,Royal Mail Tracked 24 - No sign,United Kingdom,GB,5.0,10.0,,,,0.0,GBP,1,true,false
RM24,Royal Mail Tracked 24 - No sign,United Kingdom,GB,10.0,20.0,,,,0.0,GBP,1,true,false
RM24S,Royal Mail Tracked 24 - Sign,United Kingdom,GB,0.01,1.0,,,,0.0,GBP,1,true,false
RM24S,Royal Mail Tracked 24 - Sign,United Kingdom,GB,1.0,2.0,,,,0.0,GBP,1,true,false
RM24S,Royal Mail Tracked 24 - Sign,United Kingdom,GB,2.0,5.0,,,,0.0,GBP,1,true,false
RM24S,Royal Mail Tracked 24 - Sign,United Kingdom,GB,5.0,10.0,,,,0.0,GBP,1,true,false
RM24S,Royal Mail Tracked 24 - Sign,United Kingdom,GB,10.0,20.0,,,,0.0,GBP,1,true,false
RM48,Royal Mail Tracked 48 - No sign,United Kingdom,GB,0.01,1.0,,,,0.0,GBP,2,true,false
RM48,Royal Mail Tracked 48 - No sign,United Kingdom,GB,1.0,2.0,,,,0.0,GBP,2,true,false
RM48,Royal Mail Tracked 48 - No sign,United Kingdom,GB,2.0,5.0,,,,0.0,GBP,2,true,false
RM48,Royal Mail Tracked 48 - No sign,United Kingdom,GB,5.0,10.0,,,,0.0,GBP,2,true,false
RM48,Royal Mail Tracked 48 - No sign,United Kingdom,GB,10.0,20.0,,,,0.0,GBP,2,true,false
RM482,Royal Mail Tracked 48 - No sign 2,United Kingdom,GB,0.01,1.0,,,,0.0,GBP,2,true,false
RM482,Royal Mail Tracked 48 - No sign 2,United Kingdom,GB,1.0,2.0,,,,0.0,GBP,2,true,false
RM482,Royal Mail Tracked 48 - No sign 2,United Kingdom,GB,2.0,5.0,,,,0.0,GBP,2,true,false
RM482,Royal Mail Tracked 48 - No sign 2,United Kingdom,GB,5.0,10.0,,,,0.0,GBP,2,true,false
RM482,Royal Mail Tracked 48 - No sign 2,United Kingdom,GB,10.0,20.0,,,,0.0,GBP,2,true,false
RM48S,Royal Mail Tracked 48 - Sign,United Kingdom,GB,0.01,1.0,,,,0.0,GBP,2,true,false
RM48S,Royal Mail Tracked 48 - Sign,United Kingdom,GB,1.0,2.0,,,,0.0,GBP,2,true,false
RM48S,Royal Mail Tracked 48 - Sign,United Kingdom,GB,2.0,5.0,,,,0.0,GBP,2,true,false
RM48S,Royal Mail Tracked 48 - Sign,United Kingdom,GB,5.0,10.0,,,,0.0,GBP,2,true,false
RM48S,Royal Mail Tracked 48 - Sign,United Kingdom,GB,10.0,20.0,,,,0.0,GBP,2,true,false
SEND,Sending Mainland,Spain/Portugal Mainland,"ES,PT",0.01,1.0,,,,0.0,EUR,2-3,true,false
SEND,Sending Mainland,Spain/Portugal Mainland,"ES,PT",1.0,3.0,,,,0.0,EUR,2-3,true,false
SEND,Sending Mainland,Spain/Portugal Mainland,"ES,PT",3.0,5.0,,,,0.0,EUR,2-3,true,false
SEND,Sending Mainland,Spain/Portugal Mainland,"ES,PT",5.0,10.0,,,,0.0,EUR,2-3,true,false
SEND,Sending Mainland,Spain/Portugal Mainland,"ES,PT",10.0,20.0,,,,0.0,EUR,2-3,true,false
SEND2,Sending Islands,Spain/Portugal Islands,"ES,PT",0.01,1.0,,,,0.0,EUR,3-5,true,false
SEND2,Sending Islands,Spain/Portugal Islands,"ES,PT",1.0,3.0,,,,0.0,EUR,3-5,true,false
SEND2,Sending Islands,Spain/Portugal Islands,"ES,PT",3.0,5.0,,,,0.0,EUR,3-5,true,false
SEND2,Sending Islands,Spain/Portugal Islands,"ES,PT",5.0,10.0,,,,0.0,EUR,3-5,true,false
SEND2,Sending Islands,Spain/Portugal Islands,"ES,PT",10.0,20.0,,,,0.0,EUR,3-5,true,false
ITCR,Italian Post Crono,Italy,IT,0.01,1.0,,,,0.0,EUR,2-3,true,false
ITCR,Italian Post Crono,Italy,IT,1.0,3.0,,,,0.0,EUR,2-3,true,false
ITCR,Italian Post Crono,Italy,IT,3.0,5.0,,,,0.0,EUR,2-3,true,false
ITCR,Italian Post Crono,Italy,IT,5.0,10.0,,,,0.0,EUR,2-3,true,false
ITCR,Italian Post Crono,Italy,IT,10.0,20.0,,,,0.0,EUR,2-3,true,false
ITCRX,Italian Post Crono Express,Italy,IT,0.01,1.0,,,,0.0,EUR,1,true,false
ITCRX,Italian Post Crono Express,Italy,IT,1.0,3.0,,,,0.0,EUR,1,true,false
ITCRX,Italian Post Crono Express,Italy,IT,3.0,5.0,,,,0.0,EUR,1,true,false
ITCRX,Italian Post Crono Express,Italy,IT,5.0,10.0,,,,0.0,EUR,1,true,false
ITCRX,Italian Post Crono Express,Italy,IT,10.0,20.0,,,,0.0,EUR,1,true,false
DPDDE,DPD DE,Germany,DE,0.01,3.0,,,,0.0,EUR,1-2,true,false
DPDDE,DPD DE,Germany,DE,3.0,5.0,,,,0.0,EUR,1-2,true,false
DPDDE,DPD DE,Germany,DE,5.0,10.0,,,,0.0,EUR,1-2,true,false
DPDDE,DPD DE,Germany,DE,10.0,20.0,,,,0.0,EUR,1-2,true,false
DPDDE,DPD DE,Germany,DE,20.0,31.5,,,,0.0,EUR,1-2,true,false
HEHDS,Hermes - Sign,Germany,DE,0.01,1.0,,,,0.0,EUR,2-3,true,false
HEHDS,Hermes - Sign,Germany,DE,1.0,5.0,,,,0.0,EUR,2-3,true,false
HEHDS,Hermes - Sign,Germany,DE,5.0,10.0,,,,0.0,EUR,2-3,true,false
HEHDS,Hermes - Sign,Germany,DE,10.0,20.0,,,,0.0,EUR,2-3,true,false
HEDCS,Hermes Germany Collect Service,Germany,DE,0.01,1.0,,,,0.0,EUR,2-3,true,false
HEDCS,Hermes Germany Collect Service,Germany,DE,1.0,5.0,,,,0.0,EUR,2-3,true,false
HEDCS,Hermes Germany Collect Service,Germany,DE,5.0,10.0,,,,0.0,EUR,2-3,true,false
HEDCS,Hermes Germany Collect Service,Germany,DE,10.0,20.0,,,,0.0,EUR,2-3,true,false
CPHD,Colis Prive - No sign,France,FR,0.01,1.0,,,,0.0,EUR,2-3,true,false
CPHD,Colis Prive - No sign,France,FR,1.0,3.0,,,,0.0,EUR,2-3,true,false
CPHD,Colis Prive - No sign,France,FR,3.0,5.0,,,,0.0,EUR,2-3,true,false
CPHD,Colis Prive - No sign,France,FR,5.0,10.0,,,,0.0,EUR,2-3,true,false
CPHD,Colis Prive - No sign,France,FR,10.0,20.0,,,,0.0,EUR,2-3,true,false
CPHDS,Colis Prive - Sign,France,FR,0.01,1.0,,,,0.0,EUR,2-3,true,false
CPHDS,Colis Prive - Sign,France,FR,1.0,3.0,,,,0.0,EUR,2-3,true,false
CPHDS,Colis Prive - Sign,France,FR,3.0,5.0,,,,0.0,EUR,2-3,true,false
CPHDS,Colis Prive - Sign,France,FR,5.0,10.0,,,,0.0,EUR,2-3,true,false
CPHDS,Colis Prive - Sign,France,FR,10.0,20.0,,,,0.0,EUR,2-3,true,false
SCST,Spring Com Standard - No sign,USA,US,0.01,0.5,,,,0.0,USD,5-10,false,true
SCST,Spring Com Standard - No sign,USA,US,0.5,1.0,,,,0.0,USD,5-10,false,true
SCST,Spring Com Standard - No sign,USA,US,1.0,2.0,,,,0.0,USD,5-10,false,true
SCST,Spring Com Standard - No sign,USA,US,2.0,5.0,,,,0.0,USD,5-10,false,true
SCST,Spring Com Standard - No sign,USA,US,5.0,10.5,,,,0.0,USD,5-10,false,true
SCSTS,Spring Com Standard - Sign,USA,US,0.01,0.5,,,,0.0,USD,5-10,false,true
SCSTS,Spring Com Standard - Sign,USA,US,0.5,1.0,,,,0.0,USD,5-10,false,true
SCSTS,Spring Com Standard - Sign,USA,US,1.0,2.0,,,,0.0,USD,5-10,false,true
SCSTS,Spring Com Standard - Sign,USA,US,2.0,5.0,,,,0.0,USD,5-10,false,true
SCSTS,Spring Com Standard - Sign,USA,US,5.0,10.5,,,,0.0,USD,5-10,false,true
SCEX,Spring Com Express - No sign,USA,US,0.01,0.5,,,,0.0,USD,3-5,false,true
SCEX,Spring Com Express - No sign,USA,US,0.5,1.0,,,,0.0,USD,3-5,false,true
SCEX,Spring Com Express - No sign,USA,US,1.0,2.0,,,,0.0,USD,3-5,false,true
SCEX,Spring Com Express - No sign,USA,US,2.0,5.0,,,,0.0,USD,3-5,false,true
SCEX,Spring Com Express - No sign,USA,US,5.0,10.5,,,,0.0,USD,3-5,false,true
SCEXS,Spring Com Express - Sign,USA,US,0.01,0.5,,,,0.0,USD,3-5,false,true
SCEXS,Spring Com Express - Sign,USA,US,0.5,1.0,,,,0.0,USD,3-5,false,true
SCEXS,Spring Com Express - Sign,USA,US,1.0,2.0,,,,0.0,USD,3-5,false,true
SCEXS,Spring Com Express - Sign,USA,US,2.0,5.0,,,,0.0,USD,3-5,false,true
SCEXS,Spring Com Express - Sign,USA,US,5.0,10.5,,,,0.0,USD,3-5,false,true
UPGR,USA Parcel Ground - No sign,USA,US,0.01,1.0,,,,0.0,USD,5-8,false,true
UPGR,USA Parcel Ground - No sign,USA,US,1.0,5.0,,,,0.0,USD,5-8,false,true
UPGR,USA Parcel Ground - No sign,USA,US,5.0,10.0,,,,0.0,USD,5-8,false,true
UPGR,USA Parcel Ground - No sign,USA,US,10.0,20.0,,,,0.0,USD,5-8,false,true
UPGR,USA Parcel Ground - No sign,USA,US,20.0,31.5,,,,0.0,USD,5-8,false,true
UPGRS,USA Parcel Ground - Sign,USA,US,0.01,1.0,,,,0.0,USD,5-8,false,true
UPGRS,USA Parcel Ground - Sign,USA,US,1.0,5.0,,,,0.0,USD,5-8,false,true
UPGRS,USA Parcel Ground - Sign,USA,US,5.0,10.0,,,,0.0,USD,5-8,false,true
UPGRS,USA Parcel Ground - Sign,USA,US,10.0,20.0,,,,0.0,USD,5-8,false,true
UPGRS,USA Parcel Ground - Sign,USA,US,20.0,31.5,,,,0.0,USD,5-8,false,true
UPEX,USA Parcel Express - No sign,USA,US,0.01,1.0,,,,0.0,USD,2-4,false,true
UPEX,USA Parcel Express - No sign,USA,US,1.0,5.0,,,,0.0,USD,2-4,false,true
UPEX,USA Parcel Express - No sign,USA,US,5.0,10.0,,,,0.0,USD,2-4,false,true
UPEX,USA Parcel Express - No sign,USA,US,10.0,20.0,,,,0.0,USD,2-4,false,true
UPEX,USA Parcel Express - No sign,USA,US,20.0,31.5,,,,0.0,USD,2-4,false,true
UPEXS,USA Parcel Express - Sign,USA,US,0.01,1.0,,,,0.0,USD,2-4,false,true
UPEXS,USA Parcel Express - Sign,USA,US,1.0,5.0,,,,0.0,USD,2-4,false,true
UPEXS,USA Parcel Express - Sign,USA,US,5.0,10.0,,,,0.0,USD,2-4,false,true
UPEXS,USA Parcel Express - Sign,USA,US,10.0,20.0,,,,0.0,USD,2-4,false,true
UPEXS,USA Parcel Express - Sign,USA,US,20.0,31.5,,,,0.0,USD,2-4,false,true
UPMA,USA Parcel Max - No sign,USA,US,0.01,1.0,,,,0.0,USD,3-5,false,true
UPMA,USA Parcel Max - No sign,USA,US,1.0,5.0,,,,0.0,USD,3-5,false,true
UPMA,USA Parcel Max - No sign,USA,US,5.0,10.0,,,,0.0,USD,3-5,false,true
UPMA,USA Parcel Max - No sign,USA,US,10.0,20.0,,,,0.0,USD,3-5,false,true
UPMA,USA Parcel Max - No sign,USA,US,20.0,31.5,,,,0.0,USD,3-5,false,true
UPMAS,USA Parcel Max - Sign,USA,US,0.01,1.0,,,,0.0,USD,3-5,false,true
UPMAS,USA Parcel Max - Sign,USA,US,1.0,5.0,,,,0.0,USD,3-5,false,true
UPMAS,USA Parcel Max - Sign,USA,US,5.0,10.0,,,,0.0,USD,3-5,false,true
UPMAS,USA Parcel Max - Sign,USA,US,10.0,20.0,,,,0.0,USD,3-5,false,true
UPMAS,USA Parcel Max - Sign,USA,US,20.0,31.5,,,,0.0,USD,3-5,false,true
UPDG,USA Parcel Ground DG - No sign,USA,US,0.01,1.0,,,,0.0,USD,5-8,false,true
UPDG,USA Parcel Ground DG - No sign,USA,US,1.0,5.0,,,,0.0,USD,5-8,false,true
UPDG,USA Parcel Ground DG - No sign,USA,US,5.0,10.0,,,,0.0,USD,5-8,false,true
UPDG,USA Parcel Ground DG - No sign,USA,US,10.0,20.0,,,,0.0,USD,5-8,false,true
UPDG,USA Parcel Ground DG - No sign,USA,US,20.0,31.5,,,,0.0,USD,5-8,false,true
UDGS,USA Parcel Ground DG - Sign,USA,US,0.01,1.0,,,,0.0,USD,5-8,false,true
UDGS,USA Parcel Ground DG - Sign,USA,US,1.0,5.0,,,,0.0,USD,5-8,false,true
UDGS,USA Parcel Ground DG - Sign,USA,US,5.0,10.0,,,,0.0,USD,5-8,false,true
UDGS,USA Parcel Ground DG - Sign,USA,US,10.0,20.0,,,,0.0,USD,5-8,false,true
